spkid,full_name,a,e,i,om,w,q,ad,per_y,H,rot_per,spec_B,spec_T,n,per,class,producer,first_obs,diameter
2006353,  6353 Semper (3107 T-3),3.1015631,0.1549467,2.52853,31.84112,58.51474,2.6209861,3.5821401,5.46234523,12.1,24,,,0.18044013,1995.121595,MBA,MPCLINUX,1953-??-??,17.9
2006355,  6355 Univermoscow (1969 TX5),3.2017125,0.0782884,22.40021,24.09312,234.9949,2.9510556,3.4523694,5.729038045,11.3,,,,0.17204045,2092.531146,OMB,MPCLINUX,1955-??-??,28.38
2006359,  6359 Dubinin (1977 AZ1),3.2124095,0.100541,10.73636,89.35457,35.63863,2.8894306,3.5353884,5.757772952,11.5,,,,0.17118186,2103.026571,OMB,MPCLINUX,1966-??-??,31.47
2006362,  6362 Tunis (1979 KO),3.1944984,0.1719169,19.1123,105.3224,298.41314,2.6453101,3.7436867,5.709685766,11.2,,,,0.17262356,2085.462726,MBA,MPCLINUX,1979-??-??,39.58
2006372,  6372 Walker (1985 JW1),3.1836754,0.1586367,15.79971,64.08866,188.41343,2.6786276,3.6887232,5.680693829,11.1,,,,0.17350456,2074.873421,MBA,MPCLINUX,1939-??-??,38.04
2006392,  6392 Takashimizuno (1990 HR),3.2156355,0.1348865,17.61441,53.21711,248.32046,2.7818897,3.6493813,5.766448806,11,21.81,,,0.17092431,2106.195427,OMB,MPCLINUX,1986-??-??,30.55
2006404,  6404 Vanavara (1991 PS6),3.0633808,0.0933391,4.27555,109.71462,44.21741,2.7774476,3.349314,5.361788588,12.9,,,,0.18382416,1958.393282,MBA,MPCLINUX,1949-??-??,20.93
2006453,  6453 (1991 NY),2.5622763,0.3262257,5.03405,196.75758,111.06478,1.7263959,3.3981567,4.10154193,13.6,15,,,0.24030628,1498.08819,MBA,MPCLINUX,1950-??-??,7.88
2006475,  6475 Refugium (1987 SZ6),3.1394106,0.1652622,8.92716,277.22517,76.01396,2.6205847,3.6582365,5.562632855,10.4,8.07,,,0.17718701,2031.75165,MBA,MPCLINUX,1954-??-??,32.8
2006479,  6479 Leoconnolly (1988 LC),2.6108793,0.1858717,13.28714,161.87523,51.88371,2.1255907,3.0961679,4.218794852,12.7,,,,0.23362745,1540.91482,MBA,MPCLINUX,1958-??-??,17.02
2006570,  6570 Tomohiro (1994 JO),3.1319387,0.1707833,14.42937,215.45476,323.82835,2.5970559,3.6668215,5.542785601,12.1,,,,0.17782147,2024.502441,MBA,MPCLINUX,1955-??-??,21.62
2006574,  6574 Gvishiani (1976 QE1),3.4032701,0.1908797,17.70459,349.40134,241.27677,2.7536549,4.0528853,6.278455474,11.5,,,,0.15698547,2293.205862,OMB,MPCLINUX,1955-??-??,24.8
2006606,  6606 Makino (1990 UF),3.1068154,0.1670499,5.0262,208.44915,112.91054,2.5878222,3.6258086,5.476226379,12.4,,,,0.17998275,2000.191685,MBA,MPCLINUX,1977-??-??,26
2006613,  6613 Williamcarl (1994 LK),3.1587369,0.1743605,25.46906,199.69096,90.03434,2.607978,3.7094958,5.614077033,12.3,,,,0.17556337,2050.541636,MBA,MPCLINUX,1954-??-??,22.24
2006619,  6619 Kolya (1973 SS4),3.1681398,0.1874607,19.0968,18.07586,112.9328,2.5742381,3.7620415,5.639163699,10.7,10.5011,,,0.17478235,2059.704541,MBA,MPCLINUX,1962-??-??,27.07
2006621,  6621 Timchuk (1975 VN5),2.5407056,0.2452875,7.11648,124.55583,254.07765,1.9175023,3.1639089,4.049857293,13.5,,,,0.24337309,1479.210376,MBA,MPCLINUX,1950-??-??,11.72
2006631,  6631 Pyatnitskij (1983 RQ4),2.4691452,0.148864,7.13442,192.16551,205.32266,2.1015784,2.836712,3.879968118,13.1,,,,0.25402948,1417.158355,MBA,MPCLINUX,1949-??-??,14.35
2006648,  6648 (1991 PM11),2.5470525,0.2411502,4.78489,327.53019,34.05499,1.9328303,3.1612747,4.065042255,13,,,,0.24246397,1484.756684,MBA,MPCLINUX,1926-??-??,7.59
2006687,  6687 Lahulla (1980 FN1),2.2601345,0.0205885,0.53594,80.49506,312.10079,2.2136017,2.3066673,3.39789243,14.3,,,,0.29006989,1241.08021,MBA,MPCLINUX,1951-??-??,13.25
2006779,  6779 Perrine (1990 DM1),2.2565619,0.1081516,1.84712,314.21646,199.98145,2.0125111,2.5006127,3.389838945,13.8,,,,0.29075903,1238.138675,MBA,MPCLINUX,1973-??-??,15.3
2006785,  6785 (1990 VA7),3.184919,0.0992538,20.08838,46.39816,120.48713,2.8688037,3.5010343,5.684022581,11.1,,,,0.17340295,2076.089248,MBA,MPCLINUX,1967-??-??,27.5
2006794,  6794 Masuisakura (1992 DK),3.0816896,0.2136605,16.3374,41.08501,349.20064,2.4232543,3.7401249,5.409928861,11,4.58,,,0.1821884,1975.976517,MBA,MPCLINUX,1946-??-??,26.82
2006862,  6862 Virgiliomarcon (1991 GL),3.1731105,0.0184339,12.0998,17.68386,39.20662,3.1146177,3.2316033,5.652440514,11.4,,,,0.17437181,2064.553898,MBA,MPCLINUX,1954-??-??,27.92
2006868,  6868 Seiyauyeda (1992 HD),2.6600659,0.1494675,3.37741,120.08088,84.76683,2.2624725,3.0576593,4.33857179,13,,,,0.22717759,1584.663346,MBA,MPCLINUX,1954-??-??,15.04
2006879,  6879 Hyogo (1994 TC15),3.1176851,0.1769034,8.57157,103.0693,307.21317,2.566156,3.6692142,5.504990571,12.2,,,,0.17904232,2010.697806,MBA,MPCLINUX,1952-??-??,20.87
2006895,  6895 (1987 DG6),2.6681917,0.1644304,1.13035,296.1664,328.69823,2.2294599,3.1069235,4.358466739,13.5,,,,0.2261406,1591.929976,MBA,MPCLINUX,1950-??-??,16.06
2006925,  6925 Susumu (1993 UW2),2.8381995,0.0982578,14.21104,207.73114,84.32961,2.5593243,3.1170747,4.781592811,12.3,,,,0.20612928,1746.476774,MBA,MPCLINUX,1964-??-??,21.02
2006939,  6939 Lestone (1952 SW1),2.5888518,0.1027571,14.10097,36.52644,185.34652,2.3228289,2.8548747,4.165517792,13.7,,,,0.23661555,1521.455374,MBA,MPCLINUX,1952-??-??,16.62
2006974,  6974 Solti (1992 MC),2.6004407,0.1405928,15.79121,166.04889,201.69569,2.2348375,2.9660439,4.193519302,11.8,2.423,,,0.23503559,1531.682925,MBA,MPCLINUX,1941-??-??,15.61
2006984,  6984 Lewiscarroll (1994 AO),3.9784847,0.189187,16.79403,206.26348,247.92201,3.2258071,4.7311623,7.935690762,10.8,,,,0.1242017,2898.511051,OMB,MPCLINUX,1953-??-??,44.6
2006989,  6989 Hoshinosato (1994 XH1),3.0104342,0.0943564,9.39514,292.82405,133.26807,2.7263805,3.2944879,5.223383426,11.4,,,,0.18869499,1907.840796,MBA,MPCLINUX,1981-??-??,16.8
2007019,  7019 Tagayuichan (1992 EM1),2.3652531,0.1571592,11.41637,100.59106,26.54241,1.9935318,2.7369744,3.637681267,13.2,,,,0.27094905,1328.663083,MBA,MPCLINUX,1970-??-??,10.22
2007050,  7050 (1982 FE3),2.8030947,0.1843137,7.76092,21.03183,245.10674,2.2864459,3.3197435,4.693154555,13,,,,0.2100136,1714.174701,MBA,MPCLINUX,1982-??-??,16.9
2007052,  7052 (1988 VQ2),2.7139348,0.2850763,17.56233,57.03663,288.34191,1.9402563,3.4876133,4.471027432,12.4,,,,0.22044738,1633.04277,MBA,MPCLINUX,1988-??-??,10.73
2007083,  7083 Kant (1989 CL3),2.8039369,0.227942,6.82691,241.77001,147.73072,2.1648019,3.4430719,4.695269972,12.5,,,,0.20991898,1714.947357,MBA,MPCLINUX,1955-??-??,12.34
2007110,  7110 Johnpearse (1983 XH1),2.7970769,0.2058068,7.66148,173.68104,267.01511,2.2214195,3.3727343,4.678049665,12.5,,Ch,,0.21069171,1708.65764,MBA,MPCLINUX,1978-??-??,14
2007170,  7170 Livesey (1987 MK),2.698745,0.1828422,12.50592,330.73219,28.24116,2.2053005,3.1921895,4.433543683,13.3,,S,,0.22231117,1619.35183,MBA,MPCLINUX,1978-??-??,9.21
2007200,  7200 (1994 NO),3.1616545,0.3403825,20.61827,236.54494,88.81109,2.0854826,4.2378264,5.621857373,14,,,,0.1753204,2053.383406,MBA,MPCLINUX,1988-??-??,11.32
2007217,  7217 Dacke (1979 QX3),3.2108403,0.1705675,10.16713,325.77279,354.8652,2.6631753,3.7585053,5.7535548,11.5,,,,0.17130736,2101.485891,OMB,MPCLINUX,1979-??-??,29.47
2007331,  7331 Balindblad (1985 TV),3.1852915,0.0360839,22.34712,24.33232,346.66852,3.0703538,3.3002292,5.685019573,11.5,16.3,,,0.17337254,2076.453399,MBA,MPCW,1980-??-??,24.49
2007366,  7366 Agata (1996 UY),3.1520175,0.1382963,6.34424,50.2946,337.06924,2.7161051,3.5879299,5.596172875,11.6,,,,0.17612506,2044.002143,MBA,MPCLINUX,1973-??-??,36.07
2007394,  7394 Xanthomalitia (1985 QX4),3.9269088,0.0343202,8.61259,174.72714,193.48984,3.7921365,4.0616811,7.781877972,11.1,,,,0.12665661,2842.330929,OMB,MPCLINUX,1985-??-??,44.33
2007466,  7466 (1989 VC2),3.3478714,0.1403133,6.40856,18.10603,355.97785,2.8781205,3.8176223,6.125779505,12,,,,0.1608981,2237.440964,OMB,MPCLINUX,1983-??-??,22.53
2007536,  7536 Fahrenheit (1995 WB7),2.8493827,0.1543151,12.61887,303.85704,353.23022,2.4096799,3.2890855,4.809881443,11.8,,,,0.20491696,1756.809197,MBA,MPCLINUX,1978-??-??,24.77
2007588,  7588 (1992 FJ1),3.2144775,0.1494513,20.66512,320.30664,259.46472,2.7340697,3.6948853,5.763333879,11.2,,,,0.17101669,2105.057699,OMB,MPCLINUX,1954-??-??,36.91
2007605,  7605 (1995 SR1),3.1512346,0.0786055,25.84971,311.78119,270.32211,2.9035302,3.398939,5.594088016,11.6,,,,0.1761907,2043.240648,MBA,MPCLINUX,1933-??-??,30.84
2007611,  7611 Hashitatsu (1996 BW1),2.9832428,0.1560035,8.49516,109.35994,170.59214,2.5178465,3.4486391,5.152774074,11.8,,,,0.19128071,1882.050731,MBA,MPCLINUX,1977-??-??,22.71
2007612,  7612 (1996 CN2),3.1651703,0.0812193,9.80438,154.04539,263.47325,2.9080974,3.4222432,5.631237287,11.5,,,,0.17502837,2056.809419,MBA,MPCLINUX,1966-??-??,22.25
2007635,  7635 (1983 VH1),3.0820358,0.1062357,11.10358,78.89572,316.65757,2.7546136,3.409458,5.410840625,11.4,,,,0.1821577,1976.309538,MBA,MPCLINUX,1954-??-??,22.94
2007711,  7711 Rip (1994 XF),3.0708075,0.2749863,12.18366,61.21847,355.70958,2.2263775,3.9152375,5.381298648,12.9,,,,0.1831577,1965.519331,MBA,MPCLINUX,1951-??-??,15.81
2007730,  7730 Sergerasimov (1978 NN1),2.848966,0.2864022,7.96728,142.9648,171.92936,2.0330159,3.6649161,4.808826593,13.5,,,,0.20496191,1756.423913,MBA,MPCLINUX,1978-??-??,15.83
2007750,  7750 McEwen (1988 QD1),2.7632139,0.3731938,15.86137,249.37847,69.6667,1.7319996,3.7944282,4.593354425,12.6,27.8182,,,0.21457658,1677.722704,MBA,MPCLINUX,1988-??-??,12.47
2007796,  7796 Jaracimrman (1996 BG),2.6661735,0.1424268,12.81244,93.84963,41.41757,2.2864389,3.0459081,4.353522787,13.6,,,,0.22639741,1590.124198,MBA,MPCLINUX,1990-??-??,12.54
2007812,  7812 Billward (1984 UT),2.7827893,0.2306168,16.20379,232.2136,201.99009,2.1410313,3.4245473,4.642251802,13.3,,,,0.21231642,1695.582471,MBA,MPCLINUX,1984-??-??,23.48
2007821,  7821 (1991 AC),2.8882576,0.0144543,2.87771,57.91565,79.9992,2.8465099,2.9300053,4.908650211,13.1,,,,0.20079375,1792.88449,MBA,MPCLINUX,1989-??-??,6.3
2007859,  7859 Lhasa (1979 US),2.7616348,0.136297,3.74965,8.27088,35.33982,2.3852323,3.1380373,4.58941749,13.3,,,,0.21476065,1676.284738,MBA,MPCLINUX,1953-??-??,16
2007868,  7868 Barker (1984 UX2),2.6817607,0.201144,12.00949,15.55535,324.12508,2.1423406,3.2211808,4.391756334,12.8,,,,0.22442645,1604.089001,MBA,MPCLINUX,1931-??-??,18.43
2007874,  7874 (1991 BE),2.5969814,0.1696658,26.84614,293.63041,247.16534,2.1563625,3.0376003,4.185154356,12.5,,,,0.23550536,1528.627629,MBA,MPCLINUX,1953-??-??,13.66
2007880,  7880 (1992 OM7),2.7858122,0.0434355,3.26796,292.2037,5.68931,2.6648091,2.9068153,4.649817958,12.8,,,,0.21197094,1698.346009,MBA,MPCLINUX,1977-??-??,17.66
2007895,  7895 Kaseda (1995 DK1),3.152416,0.1481316,13.21486,133.58253,37.73723,2.6854436,3.6193884,5.597234323,10.9,5.11,,,0.17609166,2044.389837,MBA,MPCLINUX,1979-??-??,28.51
2007916,  7916 (1981 EN),2.3661634,0.1633177,9.58637,163.96251,350.35222,1.979727,2.7525998,3.639781318,14.4,,,,0.27079272,1329.430127,MBA,MPCLINUX,1978-??-??,12.05
2007949,  7949 (1992 SU),2.9685011,0.2730212,17.59708,176.47837,263.5372,2.1580374,3.7789648,5.114627618,12.4,17.91,,,0.19270734,1868.117738,MBA,MPCLINUX,1989-??-??,18.45
2007950,  7950 Berezov (1992 SS26),3.1030749,0.1024005,11.65521,351.578,334.34445,2.7853185,3.4208313,5.466339557,11.4,,,,0.18030828,1996.580523,MBA,MPCLINUX,1959-??-??,27.1
2007965,  7965 Katsuhiko (1996 BD1),2.4364469,0.2898217,25.01911,310.07974,280.45413,1.7303117,3.1425821,3.803151575,12,5.3897,,,0.2591604,1389.101113,MBA,MPCLINUX,1978-??-??,21.02
2007979,  7979 Pozharskij (1978 SV7),2.8491887,0.0759943,6.75604,343.03189,37.33503,2.6326666,3.0657108,4.809390218,13,,,,0.20493789,1756.629777,MBA,MPCLINUX,1954-??-??,15.03
2007994,  7994 Bethellen (1983 CQ2),3.0538219,0.1096324,0.04448,237.31971,278.76762,2.7190241,3.3886197,5.336711663,12.5,,,,0.18468794,1949.233935,MBA,MPCLINUX,1951-??-??,21.26
2007999,  7999 Nesvorny (1986 RA3),3.0499036,0.0851951,11.70128,281.84061,166.55765,2.7900668,3.3097404,5.326443962,12,,,,0.18504396,1945.483657,MBA,MPCLINUX,1976-??-??,21.09
2008003,  8003 Kelvin (1987 RJ),2.2230999,0.1197598,2.84482,73.95749,287.31424,1.9568619,2.4893379,3.314718638,13.8,,,,0.2973484,1210.700982,MBA,MPCLINUX,1956-??-??,14.7
2008062,  8062 Okhotsymskij (1977 EZ),2.3870404,0.1009235,12.51947,329.29492,155.65353,2.1461319,2.6279489,3.688059009,12.6,5.282,,,0.26724797,1347.063553,MBA,MPCLINUX,1951-??-??,14.99
2008067,  8067 Helfenstein (1980 RU),2.576739,0.1420231,15.33359,344.71637,29.82454,2.2107825,2.9426955,4.136317241,12.7,,,,0.23828595,1510.789872,MBA,MPCLINUX,1954-??-??,23
2008146,  8146 Jimbell (1983 WG),2.8052739,0.2163979,11.29327,76.85787,28.63928,2.1982185,3.4123293,4.698628326,12.8,,,,0.20976894,1716.173996,MBA,MPCLINUX,1958-??-??,12.4
2008157,  8157 (1988 XG2),2.7988009,0.1958055,7.09375,264.62067,179.9167,2.2507803,3.3468215,4.68237531,13.2,,,,0.21049707,1710.237582,MBA,MPCLINUX,1954-??-??,13.04
2008223,  8223 Bradshaw (1996 PD),2.7339879,0.2298557,9.50996,117.31122,226.00233,2.1055652,3.3624106,4.520672989,13.7,,,,0.21802645,1651.175809,MBA,MPCLINUX,1992-??-??,13.92
2008259,  8259 (1983 UG),2.2539511,0.2217999,5.78516,77.58739,302.09093,1.754025,2.7538772,3.383957849,14.1,,,,0.29126435,1235.990604,MBA,MPCLINUX,1966-??-??,6.01
2008292,  8292 (1992 SU14),2.7263556,0.1466668,14.54018,354.03357,80.12392,2.3264897,3.1262215,4.501755932,12.2,,,,0.21894263,1644.266354,MBA,MPCLINUX,1989-??-??,11.77
2008342,  8342 (1986 QN3),2.2263015,0.1442286,3.12559,82.95323,288.81814,1.9052052,2.5473978,3.321881809,14.4,,,,0.29670721,1213.317331,MBA,MPCLINUX,1979-??-??,6.4
2008354,  8354 (1989 RF),3.1935399,0.1468146,4.33436,209.40191,107.71206,2.7246816,3.6623982,5.707116261,12.6,,,,0.17270128,2084.524214,MBA,MPCLINUX,1978-??-??,18.78
2008380,  8380 Tooting (1992 SW17),2.7475593,0.1560477,14.00516,280.86282,94.43404,2.318809,3.1763096,4.554375457,12,36.929,,,0.21641305,1663.485636,MBA,MPCLINUX,1992-??-??,12.13
2008449,  8449 Maslovets (1977 EO1),3.0392986,0.1525632,2.87407,51.64476,187.16793,2.5756135,3.5029837,5.29868687,12.9,,,,0.18601331,1935.345379,MBA,MPCLINUX,1972-??-??,19.79
2008486,  8486 (1989 QV),3.1585293,0.1391983,23.60995,24.5924,36.82236,2.7188674,3.5981912,5.613523877,13,,,,0.17558067,2050.339596,MBA,MPCLINUX,1989-??-??,23.53
2008487,  8487 (1989 SQ),2.3653766,0.2310188,4.25887,301.81521,107.72432,1.8189301,2.9118231,3.637966182,13.4,9.4323,,,0.27092783,1328.767148,MBA,MPCLINUX,1978-??-??,10.98
2008579,  8579 Hieizan (1996 XV19),2.4790793,0.1924304,1.93396,186.52867,151.01919,2.0020291,2.9561295,3.903407047,13.6,,,,0.2525041,1425.719424,MBA,MPCLINUX,1972-??-??,14.31
2008701,  8701 (1993 LG2),3.1697878,0.1420906,6.71441,199.20662,123.8282,2.7193907,3.6201849,5.64356438,12.7,,,,0.17464606,2061.31189,MBA,MPCLINUX,1988-??-??,17.89
2008721,  8721 AMOS (1996 AO3),3.8857648,0.0270069,5.44542,265.31398,88.04063,3.7808223,3.9907073,7.659897522,11.2,,,,0.12867356,2797.77757,OMB,MPCLINUX,1981-??-??,49.91
2008737,  8737 Takehiro (1997 AL13),3.1206005,0.1143364,11.4957,348.56518,289.05687,2.7638023,3.4773987,5.512713936,12,,,,0.17879148,2013.518765,MBA,MPCLINUX,1983-??-??,21.24
2008802,  8802 (1981 EW31),3.1075458,0.1206011,9.93969,169.17075,210.22065,2.7327724,3.4823192,5.478157615,13.5,,,,0.1799193,2000.897069,MBA,MPCLINUX,1981-??-??,17.21
2008813,  8813 Leviathan (1983 WF1),3.1588978,0.321382,21.09371,96.20749,274.63798,2.1436849,4.1741107,5.614506204,11.9,,,,0.17554995,2050.698391,MBA,MPCLINUX,1983-??-??,13.59
2008823,  8823 (1987 WS3),2.568705,0.2428092,13.55872,243.65085,164.31396,1.9449998,3.1924102,4.11698751,13,,,,0.23940473,1503.729688,MBA,MPCLINUX,1987-??-??,11.58
2008861,  8861 Jenskandler (1991 TF7),2.6022583,0.2048778,10.96491,217.83328,315.29739,2.0691133,3.1354033,4.197916445,13.5,,,,0.2347894,1533.288982,MBA,MPCLINUX,1991-??-??,21.86
2008889,  8889 Mockturtle (1994 OC),3.0356588,0.1405418,11.97869,322.66755,60.50058,2.6090218,3.4622958,5.289171308,11.6,,,,0.18634796,1931.86982,MBA,MPCLINUX,1994-??-??,23.59
2008891,  8891 Irokawa (1994 RC1),3.1442845,0.2274198,9.39265,192.4741,191.45224,2.4292119,3.8593571,5.575591707,12.6,,,,0.17677519,2036.484871,MBA,MPCLINUX,1977-??-??,17.07
2008917,  8917 (1996 EU2),3.4081975,0.1132219,15.47443,263.76681,169.71834,3.0223149,3.7940801,6.292096157,11.3,,,,0.15664514,2298.188121,OMB,MPCLINUX,1977-??-??,34.34
2008951,  8951 (1997 FO),3.0477366,0.0479408,10.17379,41.5235,206.53036,2.9016257,3.1938475,5.320768194,11.8,,,,0.18524135,1943.410583,MBA,MPCLINUX,1976-??-??,22.06
2009003,  9003 (1981 UW21),2.7815623,0.0740573,5.34503,124.97995,274.58183,2.5755673,2.9875573,4.639181614,12.7,,,,0.21245693,1694.461084,MBA,MPCLINUX,1955-??-??,21.22
2009090,  9090 Chirotenmondai (1995 UW8),2.7461776,0.0971177,13.74778,66.18251,13.96352,2.4794751,3.0128801,4.550940376,12.5,,,,0.2165764,1662.230973,MBA,MPCLINUX,1986-??-??,17.03
2009107,  9107 Narukospa (1997 AE4),2.8651569,0.2041425,6.80968,126.21192,13.49698,2.2802566,3.4500572,4.849877909,13.2,,,,0.20322703,1771.417906,MBA,MPCLINUX,1990-??-??,19.07
2009247,  9247 (1998 MO19),3.1100389,0.0706084,26.50499,213.24785,249.97179,2.890444,3.3296338,5.484751109,12.1,,,,0.17970301,2003.305343,MBA,MPCLINUX,1950-??-??,21.49
2009294,  9294 (1983 EV),2.7263834,0.1102983,3.61669,11.67414,146.58789,2.4256679,3.0270989,4.501824814,13.1,,,,0.21893928,1644.291513,MBA,MPCLINUX,1950-??-??,15.6
2009344,  9344 Klopstock (1991 RB4),2.3640014,0.0880221,5.02886,340.42507,156.73754,2.155917,2.5720858,3.634793946,14.3,,,,0.27116428,1327.608489,MBA,MPCLINUX,1991-??-??,17.05
2009347,  9347 (1991 RY21),2.4101703,0.1575158,3.31076,101.95725,129.19605,2.0305304,2.7898102,3.741793248,13.6,,,,0.26341014,1366.689984,MBA,MPCLINUX,1991-??-??,11.23
2009402,  9402 (1994 UN1),3.3515495,0.1157959,9.95503,217.54495,156.14695,2.9634538,3.7396452,6.135876936,12.3,,,,0.16063332,2241.129051,OMB,MPCLINUX,1988-??-??,23
2009515,  9515 Dubner (1975 RA2),2.4231689,0.224297,23.70415,25.50033,314.84461,1.8796594,2.9666784,3.77210468,13.1,,,,0.26129346,1377.761234,MBA,MPCLINUX,1955-??-??,11.74
2009559,  9559 (1987 DH6),2.694393,0.1074869,1.4033,263.29692,345.51036,2.404781,2.984005,4.422823599,13.2,,,,0.22285001,1615.43632,MBA,MPCLINUX,1953-??-??,14.1
2009661,  9661 Hohmann (1996 FU13),3.9492215,0.2334493,12.98742,56.76729,289.03471,3.0272785,4.8711645,7.848297189,11.4,,,,0.12558473,2866.590548,OMB,MPCLINUX,1982-??-??,25.56
2009719,  9719 Yakage (1977 DF2),2.7678135,0.0427824,5.07633,4.77045,119.22056,2.6493998,2.8862272,4.604828266,13.4,,,,0.21404192,1681.913524,MBA,MPCLINUX,1977-??-??,19.77
2009920,  9920 (1981 EZ10),2.7831648,0.0426379,3.25753,264.68334,30.99231,2.6644965,2.9018331,4.643191522,13.6,,,,0.21227345,1695.925703,MBA,MPCLINUX,1951-??-??,15.42
2010046, 10046 Creighton (1986 JC),2.3420012,0.2380749,8.32042,101.69661,176.80123,1.7844295,2.8995729,3.584172212,13.6,6.566,,,0.27499412,1309.1189,MBA,MPCLINUX,1954-??-??,12.4
2010050, 10050 Rayman (1987 MA1),2.6851254,0.2676701,12.216,152.35973,131.95664,1.9663976,3.4038532,4.400024032,13.3,,,,0.22400475,1607.108778,MBA,MPCLINUX,1987-??-??,10.82
2010227, 10227 Izanami (1997 VO6),3.128378,0.0677413,12.6594,244.17227,164.09692,2.9164576,3.3402984,5.533335878,12.2,2.92,,,0.17812515,2021.05093,MBA,MPCLINUX,1975-??-??,26.79
2010259, 10259 Osipovyurij (1972 HL),3.1198169,0.2441263,16.64092,213.05028,59.58019,2.3581875,3.8814463,5.510637793,12.3,,,,0.17885884,2012.760454,MBA,MPCLINUX,1972-??-??,20.16
2010287, 10287 Smale (1982 UK7),2.441411,0.2442499,4.6413,92.04444,280.61954,1.8450966,3.0377254,3.814780484,13.4,,,,0.25837038,1393.348572,MBA,MPCLINUX,1981-??-??,11.32
2010288, 10288 Saville (1983 WN),2.3301844,0.2495302,9.32918,251.64178,110.92982,1.748733,2.9116358,3.557080006,14.6,,,,0.27708859,1299.223472,MBA,MPCLINUX,1951-??-??,6.84
2010291, 10291 (1985 UT),2.982634,0.1088893,8.10261,57.61915,257.42789,2.6578571,3.3074109,5.151197051,11.8,,,,0.19133927,1881.474723,MBA,MPCLINUX,1985-??-??,26.24
2010299, 10299 (1988 VS3),2.6803114,0.2190159,10.30482,245.91971,110.90195,2.0932806,3.2673422,4.388196526,13.2,,,,0.22460851,1602.788781,MBA,MPCLINUX,1979-??-??,11.46
2010328, 10328 (1991 GC1),2.5357867,0.205778,13.82206,14.73174,222.35956,2.0139776,3.0575958,4.03810203,14.1,15.357,,,0.24408157,1474.916767,MBA,MPCLINUX,1991-??-??,8.83
2010369, 10369 Sinden (1995 CE2),2.6098337,0.0406758,28.48153,291.03975,329.57333,2.5036766,2.7159908,4.216260701,12.9,,,,0.23376787,1539.989221,MBA,MPCLINUX,1989-??-??,15.2
2010386, 10386 Romulus (1996 TS15),3.2489874,0.0867864,22.97819,32.37858,286.9864,2.9670195,3.5309553,5.856393506,12,,,,0.16829919,2139.047728,OMB,MPCADO,1990-??-??,21.41
2010583, 10583 Kanetugu (1995 WC4),3.1145817,0.2239892,14.67998,61.74749,274.52202,2.416949,3.8122144,5.496772842,11.9,,,,0.17930999,2007.696281,MBA,MPCLINUX,1973-??-??,25.16
2010637, 10637 Heimlich (1998 QP104),3.1776714,0.0205534,13.70184,24.48725,113.43563,3.1123594,3.2429834,5.664631837,12.6,,,,0.17399653,2069.006779,MBA,MPCLINUX,1976-??-??,25.84
2010672, 10672 Kostyukova (1978 QE),3.0294686,0.1190855,15.00799,283.40474,63.29809,2.6687028,3.3902344,5.273001254,11.7,,,,0.18691941,1925.963708,MBA,MPCLINUX,1978-??-??,22.66
2010714, 10714 (1983 QG),2.6438786,0.3450156,14.3073,80.64956,279.49707,1.7316992,3.556058,4.299029871,13.2,,,,0.22926714,1570.220661,MBA,MPCLINUX,1983-??-??,10.91
2010748, 10748 (1989 CE8),2.7299641,0.0912659,9.4673,254.06324,179.6728,2.4808115,2.9791167,4.510696662,13,,,,0.21850866,1647.531956,MBA,MPCLINUX,1989-??-??,14.61
2010766, 10766 (1990 UB1),3.1420444,0.1572068,14.78918,32.67491,15.52857,2.6480937,3.6359951,5.569634387,12,,,,0.17696427,2034.30896,MBA,MPCLINUX,1976-??-??,28.13
2010784, 10784 Noailles (1991 RQ11),2.6229054,0.0423729,15.9379,134.54135,57.68671,2.5117653,2.7340455,4.247976806,13.4,,,,0.23202252,1551.573528,MBA,MPCLINUX,1990-??-??,15.79
2010889, 10889 (1997 AO1),3.9296474,0.0667313,5.19629,112.45685,172.47836,3.6674169,4.1918779,7.790020009,11.5,,,,0.12652423,2845.304808,OMB,MPCLINUX,1986-??-??,33.2
2010944, 10944 (1999 FJ26),2.5427834,0.1703128,4.27416,261.91656,343.46794,2.1097148,2.975852,4.054826254,13.1,,,,0.24307485,1481.025289,MBA,MPCLINUX,1926-??-??,15.71
2010946, 10946 (1999 HR2),2.8557973,0.2145829,15.91584,47.53129,63.74449,2.242992,3.4686026,4.82613279,13,,,,0.20422693,1762.745001,MBA,MPCLINUX,1991-??-??,16.01
2011004, 11004 Stenmark (1980 FJ1),3.2254517,0.1568237,16.72493,351.97002,347.53591,2.7196244,3.731279,5.792872954,12.2,,,,0.17014464,2115.846847,OMB,MPCLINUX,1976-??-??,24.24
2011096, 11096 (1994 RU1),3.148235,0.2434757,17.01785,172.12963,193.91977,2.3817163,3.9147537,5.586102828,12.9,,,,0.17644256,2040.324058,MBA,MPCLINUX,1977-??-??,13.25
2011179, 11179 (1998 FB109),2.5499175,0.0839461,5.4752,330.93033,133.26669,2.3358619,2.7639731,4.071902709,13.7,,,,0.24205546,1487.262465,MBA,MPCLINUX,1979-??-??,19.04
2011195, 11195 Woomera (1999 AY22),2.3233772,0.1137336,3.05733,292.08948,202.70553,2.0591311,2.5876233,3.541504286,14,,,,0.27830724,1293.534441,MBA,MPCLINUX,1955-??-??,11.62
